,address,comment,id_res,id_user,latitude,longitude,name_res,rating,username,label
41070,"17A Xuân An,Tp. Đà Lạt, Lâm Đồng","Tầm 11h trưa thì mình ghé sang đây mua ly trà sữa trân châu đen, thì nhân viên bảo CHƯA LUỘC TRÂN CHÂU. Mình thấy mình order cũng to lắm, mà bạn nhân viên cứ ""Hả, chị nói to lên""  rồi thái độ lồi lõm với mình. Trà sữa uống thì lỏng loét, trân châu thì không có, nhân viên thì thái độ lồi lõm, hỏi gì cũng ngông ngông trả lời, không có gì tôn trọng khách cả. 
Chán, cái gì cũng tệ, từ nhân viên tới trà sữa, sẽ không tới đây thêm lần nào nữa",721877,hannguyenquocvy,11.934213,108.438398,Ding Tea Special,2.0,Hăn Hăn,0
41071,"17A Xuân An,Tp. Đà Lạt, Lâm Đồng","Điểm trừ thứ nhất : Lúc mình vừa bước vào thì có 2 bạn nhân viên đang ngồi nói chuyện với nhau ở ghế, 2 bạn ý nhìn thấy mình vào rồi còn quay đi ngồi nch vs nhau tiếp. 
Điểm trừ thứ 2: Tiếp đến là 2 bạn nam đang ngồi ở quầy pha chế đồ, 1 bạn còi còi đầu đinh đứng lên nch với mình và toàn nói trống không + thái độ; bạn thứ 2 là bạn pha chế, mình ord được 1 lúc rồi bạn ý mới bắt đầu bỏ chiếc điện thoại xuống và pha cho mình. Bạn này pha nhanh kinh khủng ý, m đã nhấn mạnh 2 lần là GIẢM ĐƯỜNG nhưng bạn ý coi như không nghe thấy gì và cho mấy thìa bột vào cốc + ngoáy đc 3 nhát rồi đổ vào cốc. Lúc đưa đồ uống thì bạn ý đặt bộp phát cốc nước trước măt mình combo thêm quả quay phắt mặt đi và không nói gì.
Dingtea chi nhánh này nên xem lại nhân viên phục vụ nhé.",721877,bebe2701,11.934213,108.438398,Ding Tea Special,1.0,Bê,0
41078,"344 Lương Định Của, P. 11,Tp. Đà Lạt, Lâm Đồng","Đọc review, thấy khen nhiều. Mình ở hotel gần trung tâm, phải chạy rất xa để đến được địa điểm. Đến nơi lúc 10h, nhận được đúng 1 câu rất tự nhiên của chủ: 'nay nhà cô bận quá nên đóng cửa buổi sáng, chiều quay lại nha'?????? Ủa vậy sao ko thông báo trên fb hay gì....
Rất thích*** nhưng mà thái độ thì thôi luôn
Never come back
Các bạn nào muốn đến nên gọi trước để xác nhận",720007,trannguyen8272,11.9424038305638,108.5008271708222,Black Rock Garden Coffee,1.0,Tran Nguyen,0
41088,"344 Lương Định Của, P. 11,Tp. Đà Lạt, Lâm Đồng","Cả nhà mình 4 người lớn và 2 em bé 1 tuổi đến quán tầm gần 1h. Không có chỗ đậu xe hơi, có chú kia chỉ chỗ đậu ngay hàng rào nhà ở đầu đường, mình hỏi đi hỏi lại thì chú nói đậu ở đó đi, chú trông cho. Cả nhà mình lên thì nắng, không thấy bảng chỉ dẫn quán ở đâu, lại phải bế 2 bé. Đi hồi mới thấy đông đông người nên theo lên thấy quán. Vào quán thì chẳng thấy ai, cũng không thấy ghi bảng mấy giờ được chơi với các bé chó. Làm nhà mình ngồi đợi gần 45p. Sau đó có 1 cô ra nói ai chưa lấy số thì lại lấy, mình chạy ra, cô nói kêu nước đi. 4 ly nước hết sức tệ giá 70k. Mình không thấy cô nói là mấy giờ thì được chơi với các bé cho. Nhà mình đợi thêm 30p nữa thì em bé nhà mình thấy nóng và mệt, kèm theo hàng xóm lên chửi ầm ĩ chuyện đậu xe, cô ấy chửi như nhà mình giết chết nhà cô ấy vậy. Mà nhà mình đã nói là có chú kia hướng dẫn đậu ở đó. Xuống xe thì chú kia đã xin lỗi giảng hoà, nhà mình cũng lấy xe đi. Mà cô ấy cứ gân cổ lên chửi mãi. Nhà mình thấy thất vọng về thái độ của quán lẫn những người xung quanh. Thêm vào là nhà mình đến đây vì 1 bài báo viết là quán do 2 bạn 9x nhận nuôi các bé chó bị bỏ rơi, nhưng khi lên thì toàn các cô trên 50, thái độ hơi khó chịu, mình thấy như bị lừa! Nói chung sẽ không bao giờ quay lại",720007,phuongthuong2412,11.9424038305638,108.5008271708222,Black Rock Garden Coffee,2.2,Joie Đặng,0
41089,"344 Lương Định Của, P. 11,Tp. Đà Lạt, Lâm Đồng","Lên DL chơi tìm được nơi này có các bé cún nên 2 đứa lặn lội đến ,xem foodie thấy 13h mở cửa ngay sát giờ mình đến, muốn cho bạn gái mình ngạc nhiên nên cứ ra vẻ bí hiểm khi cô ấy hỏi đi đâu, vô hẻm LDC đi tới đi lui muốn què giò ko thấy quán đâu, gọi dt alo số dt quán gọi 4 lần ko thèm trả lời máy, cuối cùng hỏi chú kia mới thấy cái bảng quán treo ngay ngã quẹo lên đủ banh mắt mới thấy, lên tới nơi hỏi nhân viên nói quán đang sửa chữa, mà mình xem bảng ghi trước quán là thông báo nghĩ sửa chữa đến thứ 6 mở cửa ( là ngay ngày mình đến). Đã không kinh doanh thì thôi, chứ bạn mở quán mà ng ta có lòng đến bạn ko hoan nghênh thì tự đóng cửa rồi chơi vs các bé đi.",720007,foodee_h5kzebjy,11.9424038305638,108.5008271708222,Black Rock Garden Coffee,1.6,foodee_h5kzebjy,0
41095,"344 Lương Định Của, P. 11,Tp. Đà Lạt, Lâm Đồng","Bạn nào muốn đi quán này thì nên xem lại. Quán ko đề thông tin giờ nghỉ trưa hay gì nên tụi mình từ xa chạy tới cũng gần 10km. Đến nơi thì quán nói ""mấy bạn đi đâu đi 2h trưa quay lại, quán nghỉ trưa rồi"".
Nghe hơi ngỡ ngàng luôn nha. 1 nhóm bạn khác cũng từ xa đến tới quán như tụi mình có nói là vậy cho tụi e ngồi nghỉ ở đây thôi được ko, chứ ở xa lại giờ kêu đi ko biết đi đâu"" thì chú nv quán kêu ""đi đâu đi 2h quay lại, giờ nghỉ trưa rồi"". 

Đó bạn nào muốn tới thì nên coi lại nha. Từ trung tâm ĐL ra tới đây là 8 9km đó. Mà ra tới nơi xin ngồi uống nước thôi, ko vô chơi với mấy bé chó thì bị nói vậy như đuổi khách. Nói chung là tụi mình sẽ ko quay lại thêm 1 lần nào nữa -.-",720007,tranbao.linhnhi,11.9424038305638,108.5008271708222,Black Rock Garden Coffee,2.0,Linh Nhi,0
41117,"21/9 Trần Phú, P. 3,Tp. Đà Lạt, Lâm Đồng","Đi 2 người gọi đủ món.Đem ra dĩa cá 1 cái đầu to đùng,1 cái đuôi cá bé xíu.Mình bảo đỗi giúp vì k bít ăn đầu cá.Nhân viên nói 1 phần nv ko đỗi đc.Ăn giống như bị ép.Nhìn bàn kế bên thì 3 khứa cá toàn khúc giữa.Chả hiễu bán chia đồ ăn kiểu gì.Chả biết linh động.Đồng ý là 1 con cá có đầu có đuôi.Nhưng nhiều người đâu có thích ăn đầu cá,nhìu ng thích ăn đầu cá.Đồ ăn tạm đc nhân viên quá kém!!!",266330,tatakahuy,11.936198,108.43498,Lá Chuối - Ẩm Thực Việt - Trần Phú,1.0,Huy Giang,0
41123,"21/9 Trần Phú, P. 3,Tp. Đà Lạt, Lâm Đồng","Hôm nay đi ăn, gọi 1 chén nước mắm ớt lần đầu dạ, ngồi ăn cả buổi hỏi lại thì dạ tiếp rồi cắm mặt làm gì đó, không mang ra luôn (thái độ như mình gọi lần đầu chứ không phải bạn đó quên). Hình như khách gọi chơi thôi hay sao á, buổi cuối thì buổi cuối chứ nhắm không phục vụ được thì nghỉ luôn hôm nay đi. Mong quán xem lại thái độ nhân viên!",266330,beden_1906338,11.936198,108.43498,Lá Chuối - Ẩm Thực Việt - Trần Phú,3.0,Nắng Pk,0
41129,"21/9 Trần Phú, P. 3,Tp. Đà Lạt, Lâm Đồng","Chắc hẳn đã có vài cặp đôi đến quán này dùng cơm rồi phải không!!!Và không biết các bạn có phát hiện ra kiểu buôn bán và tính tiền gian xảo ở cái quán này không!!???
Mình đi 2 người đến quán, do lần đầu đến nên k biết văn hoá buôn bán của quán như thế nào.Mình thấy để bảng menu các món có trong ngày( chừng đâu 3 món mặn, 1 món xào, 1 món canh, 1 món tráng miệng), như thông thường mình gọi món mình muốn ăn. Bạn nhân viên nói ""chị ơi ở đây em bán theo phần, và sẽ có tất cả các món trog menu"", mình nghe vậy nên cũng lặp lại confirm thông tin. Ok thôi đó là văn hoá và đó có thể là sự đặc biệt của quán thì sao. Mình nói ""vậy cho chị 2 phần nhé, cám ơn em"". Đồ ăn dọn ra, phần hai người nhưng đồ ăn lèo tèo, đúng nghĩa lèo tèo nha (ví dụ: có món khổ qua dồn thịt kho, và chỉ có 3 khúc, mỗi khúc 1 đốt ngón tay rưỡi), nhưng cũng ok thôi vì như đã nói mình tôn trọng văn hoá của quán. Và do đồ ăn quá ít nên mình hỏi nhân viên lần nữa "" chị có thể gọi thêm món trong phần này không em"", "" dạ được chị"" , "" vậy em vui lòng cho chị thêm món sườn xào này nha, cám ơn em"".
Tới phần tính tiền nha. Chủ quán đích thân tính tiền, và ghi dư 1 món mặn, mình nghĩ có thể lộn bill nên gởi lại cho nhân viên kiểm tra lại. Sau khi she họp nội bộ, chỉ trỏ, quát nạt các bạn nhân viên, thì 5 phút sau, một bạn nhân viên nam đến và nói "" chị ơi, bên em bán 1 phần là chỉ có 2 món mặn thôi, chị đi 2 người nên là 3 món mặn"" (cái phần này là thấy không ổn rồi đó nghen), mình mới phản ứng lại ""em ơi, lúc đầu chị gọi món chị muốn ăn, em nói quán chỉ bán set có đủ món trên menu, chị còn confirm lại mà, nếu như vậy tại sao e k nói ban đầu vì bản thân chị ngay từ đầu đã k muốn ăn món này mà, sao lại tự ý đem ra và ép khách vậy???!!!"" Sau đó nam đó còn chối bay chối biến nói ""ép gì chị ....blad blad blad"". Nói thật với các bạn nha, món đó chỉ 20k thôi, với số tiền đó không thể làm mình nổi giận, mà mình tức ở đây là kiểu làm ăn dối trá. Mình cũng là dân buôn bán nhưng mình ghét nhất thói gian thương đó. Nghe đâu chồng của chủ quán là việt kiều đó, mà sao để con vợ mình làm ăn kiểu mạt hạn như thế. She thấy mình kiên quyết thanh toán 20k lương lẹo đó nên đã nạt nhân viên ""thôi em bỏ em"". Xin lỗi mình chửi cái nha. Đụ mẹ con mất dạy đó nói như thể nó thí vậy. Bỏ là bỏ sao, lỗi của nó buôn bán xảo trá gài hàng mà nói bỏ cứ như thể mình đi kiếm chuyện vì 20k vnd vậy. Nhưng do đang đi chơi nghỉ ngơi nên mình để yên và k muốn đôi co qua lại nên thanh toán xong mình về. 
Và giờ đây mình cảnh báo các bạn. Không nên tiếp tay cho bọn gian thương đó.
Have a nice day, guys",266330,tinime09,11.936198,108.43498,Lá Chuối - Ẩm Thực Việt - Trần Phú,2.2,Ventus Commeo,0
41173,"63Bis Đường 3 Tháng 2,Tp. Đà Lạt, Lâm Đồng","Lần đầu tiên đến cũng là lần cuối cùng đến đây
- nước rất dỡ - ghê
- thái độ nhân viên ko tôn trọng khách hàng ( bạn nv nam mặc áo thun xám ) . Đến uống trả tiền đàng hoàn mà giống như đi uống chùa thái độ k chấp nhận dc",203956,nguyentai.220595,11.941729,108.433853,An Cafe,2.4,Tai Nguyen,0
41182,"63Bis Đường 3 Tháng 2,Tp. Đà Lạt, Lâm Đồng","Sau khi đã đọc tất cả các review về An cafe, mình và đám bạn quyết định sẽ tới An cafe vì ấn tượng về không gian và cả những lời khen của hầu hết các review trên mạng. Nhưng khi tụi mình đến thì ko như mong đợi, thái độ phục vụ của nhân viên rất kém và thiếu nhiệt tình trái ngược với không gian quán siêu dt! Trong chuyến đi Đà Lạt tụi mình cũng đã ghé rất nhiều quán cà phê đẹp nhưng chẳng nơi nào như An (quá low). Mình nghĩ An nên chú trọng đến thái độ phục vụ nhiều hơn nữa, để An ko chỉ để người khác nhớ đến chỉ vì không gian quán! Thân :D
P/s: Bạn nào ghé Đà Lạt nên đến Still cafe nhé! Siêu đẹp và siêu thân thiện luôn^^",203956,lazycat_dn152,11.941729,108.433853,An Cafe,2.8,Bảo Bảo,0
41196,"63Bis Đường 3 Tháng 2,Tp. Đà Lạt, Lâm Đồng","Chưa thấy quán cafe nào như vậy. Nhà mình vào trước, ngồi xuống rồi, nhân viên dắt 5 người vào nói 5 người đó vào quán trước nên yêu cầu nhường. Nhà mình ko đồng ý vì đã ngồi xuống trước, sau đó quán nói ko phục vụ. 
Mình yêu cầu gặp quản lý thì nói không có quản lý và không có số điện thoại của quản lý. Điều này vô lý hết sức, quán cafe không quản lý và vì đông khách nên coi thường khách hàng. Nhà mình có người rất nóng tính nhưng thôi mình kéo ra bỏ đi.
Đây là bệnh chung của các quán đông khách, coi thường khách hàng, nhân viên mặt câng câng kiểu không có khách này thì có khách khác. Quá thất vọng, không bao giờ quay lại và nhắn bạn bè không nên đến.",203956,tuonglinh82,11.941729,108.433853,An Cafe,1.0,Dang Linh,0
41238,"63Bis Đường 3 Tháng 2,Tp. Đà Lạt, Lâm Đồng","Ngoài cái view còn lại phục vụ quá tệ. Gọi có 2ly cf sữa chứ chẳng phải sinh tố đá xay gì. Không biết phục vụ kiểu gì mà khách khác vô sau mà họ uống xong đi về rồi mà nước mình vẫn chưa có. Vô uống cf mà như uống cái bực. Anh nhân viên oder cho mình,không đưa menu nên chẳng biết gọi món gì, gọi 2 lý cf cho nhanh. Ảnh đi tới đi lui chỗ mình ngồi, không thấy nước của khách cũng không quan tâm. Gọi nhân viên ra lại thì nói để vô xem. Còn mấy cái chuông để kiểng hay sao mà bấm hoài không thấy ai tới. Đã vậy, mình vẫn lịch sự vô huỷ oder đàng hoàng mà nhân viên không xin lỗi 1 tiếng.",203956,tranchau91dn,11.941729,108.433853,An Cafe,2.8,Trân Châu Lê Trương,0
41262,"1 Lê Hồng Phong, P. 4,Tp. Đà Lạt, Lâm Đồng","Mình xin review quán như sau

1) Service: Thái độ phục vụ rất tệ, không chào hỏi khách không dắt xe, khi làm quá lâu mình muốn mang về thì nhân viên quay mặt bỏ đi. Gà không chuẩn bị sẵn, lúc tới quán mới bắt đầu đi giết gà (mình nghe tiếng gà kêu) , nhìn vào bếp thấy 1 2 người đủng đỉnh lặt tỏi rồi làm, vì vậy phải chờ rất rất lâu mới có.
2) Đồ ăn: Mình gọi 1 con gà làm 2 món là nướng muối ớt và hấp chanh. Thứ nhất, 2 dĩa gà không đủ 1 con mình chắc chắn. Không hề có ức gà, chỉ có cánh đùi và cổ. Không có lòng gà. Thứ hai đồ ăn rất dở, ướp không hề thấm gia vị, muối thì cực kì mặn.
Chốt lại mình sẽ không bao giờ quay lại, bỏ ra 350k để ăn 1 con gà dở như này là quá đắt. Cộng thêm thái độ phục vụ và sự gian lận trong kinh doanh, mình highly recommend các bạn không ăn ở đây!!!! Huhu mất tiền mà gia đình mình đi ăn cũng không vui vẻ!",293610,nalin.pham,11.9351851138071,108.4322342276573,Quán Gà Đồi - Nhậu Bình Dân,1.0,Nalin,0
41275,"1 Trần Quý Cáp, P. 9,Tp. Đà Lạt, Lâm Đồng","Order 1 bánh hải sản đặc biệt, 1 bánh hải sản bò, 2 bánh thường nhưng quán giao 4 bánh thường. Ko có sdt để liên lạc lại. Chất lượng bánh bình thường. Ko có gì đặc biệt. Bánh xèo ở SG ngon hơn.

Làm sai order không báo lại rồi chửi người khác là đồ mọi, đồ tính toán. Bánh xèo thì thường ko có gì đặc biệt cả, bán thì mắc.",772812,thaovu171091,11.947371,108.464159,Bánh Xèo Rốt,1.0,Thao Vu,0
41291,"45 Lê Đại Hành,Tp. Đà Lạt, Lâm Đồng","Chưa được ăn và cũng hên là chưa ăn. 
Gửi cái xe thôi đã nổi sải rồi. 
Tìm đến quán, gặp 1 Cô lớn tuổi tóc xoăn- bạc trắng. 
Mình: (vì thấy quán khá vắng và cái xe đồ ăn cũng ko có bày đồ) Mình còn bán ko Cô ơi. 
Cô: Còn! 
Xong mình loay hoay tìm chỗ chạy xe lên. 
Mình: con để xe ở đây được không Cô? (Trong nhà, lúc này có 1 xe đang chuẩn bị ra) 
Cô: Ko thấy cái xe này nó đang lui ra hay sao? Lui ra rồi mới vô được chứ?! 

WTF?! 

Buôn bán gì chán vậy? Cái xe thôi mà?!",894844,minhphu158,11.937907,108.43775,Bánh Mì Xíu Mại - Lê Đại Hành,2.6,Phu Nguyen,0
41376,"151 Đường 3 Tháng 2, P. 1,Tp. Đà Lạt, Lâm Đồng","Lần thứ nhất đến fungi chingu chi nhánh chợ đêm, full bàn, thái độ nhân viên rất hời hợt và bề trên, coi việc mình đợi 30p là rất bình thường, nên mình qua chi nhánh đường 3/2, chỗ này còn tệ hơn. Cuối cùng ko đc ăn
Đợt này đi Đà Lạt, mình quay lại chi nhánh 3/2 với tâm thế đã biết là sẽ đợi lâu. 1 bạn nữ nhân viên ra đứng ghi tên mình vào danh sách chờ, thái độ vẫn rất lồi lõm. Không giống tính cách người Đà Lạt thân thiện tý nào. Bảo mình phải đợi 40p. Oke mình đồng ý và cùng với bạn gái đi qua bên kia đường đi dạo. Tầm 15p sau quay lại thì nhân viên bảo: do a ko ngồi đợi nên ng khác vào, bây h a phải đợi lại từ đầu. Và điều đáng nói là thái độ vẫn cực kì hl, chảnh cún.
Tóm lại ko biết ngon cỡ nào, giá rẻ đến đâu, có bằng các quán BBQ ở SG như King, Sumo, Gogi không, nhưng thái độ nhân viên ở chuỗi nhà hàng này phải nói là như lol.",211860,won.ri.3,11.940628,108.431403,Fungi Chingu Nhà Đèn - Quán Nướng Hàn Quốc,1.0,Vinh The,0
